CGA ,Série ,RGN ,RGD ,Genotipado ,IGe,ACC_IGe,DIPP,ACC_DIPP,DPE365,ACC_DPE365,DPE450,ACC_DPE450,DPN,ACC_DPN,MP120,ACC_MP120,MP210,ACC_MP210,DP120,ACC_DP120,DP210,ACC_DP210,DP365,ACC_DP365,DP450,ACC_DP450,DPAC,ACC_DPAC
642436,AGMI,C686,,,"4,28",18,"-0,06",8,"-0,21",23,"-0,73",23,"-0,21",38,"1,95",18,"2,82",18,"0,78",24,"1,73",26,"7,81",33,"7,24",36,"0,15",9
1562776,AGMI,D2116,,,"4,28",21,"-0,26",11,"0,14",14,"-0,28",15,"0,02",36,"1,06",16,"1,26",16,"2,86",24,"5,45",25,"4,06",31,"2,59",33,"-0,02",12
632606,AGMI,C825,C825,,"4,27",20,"-0,08",10,"-0,22",21,"-0,66",20,"0,64",43,"1,55",21,"1,98",21,"2,21",26,"3,11",28,"6,69",34,"5,41",31,"2,64",11
2386637,AGMI,E1331,,,"4,27",14,"-0,66",9,"0,18",10,"0,29",11,"0,58",37,"-0,06",14,"0,03",14,"0,66",19,"1,57",20,"2,60",26,"5,90",26,"1,65",8
1967058,AGMI,D5442,,,"4,27",23,"0,03",15,"0,03",19,"0,07",19,"-0,75",37,"2,29",19,"3,19",19,"0,08",25,"-0,04",27,"2,34",32,"2,64",33,"4,26",12
2210219,AGMI,D8199,,,"4,27",24,"0,14",15,"0,22",21,"0,39",21,"0,44",37,"0,25",20,"0,47",19,"1,19",26,"2,75",27,"2,13",31,"0,65",33,"5,16",13
622922,AGMI,C376,,,"4,27",8,"-0,11",2,"0,07",1,"0,08",1,"0,16",24,"0,45",2,"0,66",2,"1,81",12,"3,32",13,"6,25",19,"8,70",22,"0,71",1
1439884,AGMI,C8607,,,"4,27",14,"-0,32",8,"0,07",14,"0,08",14,"-0,99",33,"-0,87",13,"-1,18",13,"0,55",19,"-0,48",21,"2,09",21,"3,97",22,"2,63",9
1441307,AGMI,D184,,,"4,27",15,"-0,56",9,"0,08",12,"0,18",12,"1,47",33,"0,45",12,"0,63",12,"1,20",22,"1,41",23,"3,81",23,"3,39",23,"2,27",9
1441512,AGMI,D450,,,"4,27",14,"-0,23",8,"0,08",12,"-0,35",12,"0,35",32,"1,48",12,"2,06",11,"2,02",20,"3,29",20,"6,22",21,"5,77",21,"4,42",7
1562932,AGMI,D2243,,,"4,27",18,"-0,68",11,"-0,02",18,"-0,10",18,"0,75",35,"-1,18",16,"-1,33",16,"-0,65",24,"-1,18",25,"-0,80",26,"0,18",26,"0,87",10
3987196,AGMI,F6479,,,"4,27",11,"-0,48",5,"-0,07",9,"0,02",8,"0,57",32,"0,33",7,"0,52",7,"0,77",17,"0,76",17,"-1,09",20,"-0,52",20,"3,70",5
4528321,AGMI,G568,,,"4,27",4,"0,16",2,"0,51",4,"0,44",3,"0,91",27,"1,12",4,"1,47",4,"1,96",5,"3,04",6,"5,21",7,"5,77",7,"2,59",2
171415,AGMI,B4710,,,"4,26",4,,0,"0,16",1,"0,15",1,,0,"0,72",1,"0,96",1,"2,79",9,"4,14",8,"6,23",9,"7,36",8,,0
1000401,AGMI,C5319,,,"4,26",8,"-0,08",4,"0,13",5,"-0,07",5,"0,10",26,"-0,45",6,"-0,53",6,"2,49",13,"3,81",13,"2,31",14,"2,27",13,"1,51",4
1440672,AGMI,C9533,,,"4,26",8,"-0,22",7,"0,05",8,"-0,03",8,"0,14",11,"-1,56",9,"-1,92",9,"1,06",9,"1,52",9,"3,10",10,"0,84",10,"-0,08",8
1967708,AGMI,D6616,,,"4,26",18,"-0,38",11,"0,20",16,"0,43",16,"-0,48",34,"-0,84",16,"-1,14",16,"2,16",23,"3,25",25,"-2,63",29,"0,26",31,"2,07",11
2634245,AGMI,E1651,,,"4,26",9,"-0,14",2,"0,19",5,"0,14",5,"1,09",27,"0,31",4,"0,49",4,"2,37",13,"3,87",14,"6,67",20,"7,87",23,"1,94",2
2631959,AGMI,E1926,,,"4,26",14,"-0,58",8,"0,05",16,"0,07",14,"-0,26",22,"0,84",12,"1,20",12,"0,95",17,"1,12",18,"2,98",20,"-1,27",20,"2,62",8
2802223,AGMI,E4352,,,"4,26",18,"-0,34",9,"0,35",16,"0,10",17,"0,43",35,"1,75",14,"2,35",14,"4,55",23,"5,07",25,"5,11",30,"0,91",32,"2,54",8
2921373,AGMI,E6058,,,"4,26",5,"-0,15",3,"0,10",5,"0,18",5,"-0,42",26,"0,40",5,"0,49",5,"0,66",6,"1,19",6,"3,20",7,"3,27",8,"1,70",4
4793890,AGMI,G1454,,,"4,26",11,"-0,33",3,"0,09",5,"0,19",5,"0,69",27,"0,20",5,"0,34",5,"0,53",13,"1,25",15,"3,45",20,"5,79",23,"1,84",3
2805420,AGMI,E5044,,,"4,26",11,"0,27",7,"0,06",10,"0,22",11,"0,57",30,"-0,13",11,"-0,04",11,"1,65",16,"2,98",17,"8,95",25,"2,68",19,"0,15",9
5366167,AGMI,G4649,,,"4,26",4,"-0,03",1,"0,15",1,"0,15",1,"0,76",24,"0,72",1,"0,96",1,"2,83",10,"4,31",10,"6,07",9,"7,12",8,,0
107603,AGMI,1819,,,"4,26",7,"0,01",9,"0,13",3,"0,24",3,"0,15",12,"1,52",12,"2,08",12,"1,26",7,"1,95",7,"2,83",9,"3,85",12,"-0,35",4
320891,AGMI,B5089,,,"4,26",55,"-0,43",35,"0,32",68,"-0,09",69,"0,62",80,"5,76",45,"7,99",44,"-2,53",67,"-3,49",70,"1,37",74,"-2,79",74,"8,64",31
790810,AGMI,C2645,C2645,,"4,26",15,"0,00",8,"-0,22",13,"-0,57",13,"0,22",33,"1,71",15,"2,37",15,"1,69",20,"3,16",22,"6,79",28,"9,38",30,"0,81",9
108653,AGMI,2043,,,"4,26",6,"-0,01",8,"-0,39",9,"-0,07",4,"0,25",11,"2,30",13,"3,07",13,"2,23",9,"3,34",9,"3,83",12,"7,15",12,"0,19",9
1000786,AGMI,C4264,,,"4,26",15,"-0,22",5,"0,41",14,"0,80",16,"0,53",31,"1,16",14,"1,40",14,"1,42",18,"1,82",19,"0,91",26,"0,42",29,"1,78",6
1737393,AGMI,D3048,,,"4,26",24,"-0,32",15,"0,43",29,"0,16",29,"-0,40",46,"0,43",24,"0,40",24,"0,17",26,"0,24",27,"4,09",32,"-0,54",34,"1,41",15
2211230,AGMI,D9500,,,"4,26",18,"-0,23",8,"0,05",15,"0,12",16,"-0,20",39,"1,20",18,"1,81",17,"1,02",23,"2,12",25,"1,12",32,"2,00",35,"1,02",8
1440435,AGMI,C9353,,,"4,26",19,"-0,10",10,"0,08",21,"0,25",20,"-1,42",37,"-1,08",18,"-1,30",18,"0,04",24,"-0,08",25,"-0,37",27,"2,00",27,"1,62",12
2277171,AGMI,D9554,,,"4,26",17,"-0,38",7,"0,47",21,"0,39",20,"0,25",41,"1,33",17,"1,71",17,"1,18",24,"1,45",26,"-0,70",33,"3,20",34,"2,66",9
1440179,AGMI,C9046,,,"4,25",23,"-0,33",14,"0,15",21,"0,45",22,"0,40",37,"1,75",21,"2,50",20,"-0,53",27,"-1,47",28,"6,24",30,"5,15",31,"2,78",13
1737292,AGMI,D4643,,,"4,25",10,"-0,47",10,"0,17",7,"0,30",8,"0,70",34,"-0,19",13,"-0,27",13,"-0,45",10,"0,06",10,"5,65",23,"1,93",13,"3,61",6
2210880,AGMI,D9013,,,"4,25",26,"0,50",14,"-0,04",28,"0,15",27,"-1,04",44,"2,18",25,"2,98",25,"-1,12",30,"-1,59",32,"1,74",38,"0,61",40,"4,62",15
1968090,AGMI,D7198,,,"4,25",23,"-0,04",13,"0,11",22,"0,21",24,"0,57",36,"-1,13",21,"-1,49",20,"0,96",25,"1,70",27,"-1,93",32,"-0,20",35,"0,00",15
3085950,AGMI,E9552,,,"4,25",19,"-0,35",9,"0,29",21,"0,23",22,"-0,46",38,"-0,48",14,"-0,64",14,"1,05",23,"2,02",25,"-0,02",30,"4,50",33,"4,27",6
169774,AGMI,B4343,,,"4,25",9,"0,02",7,"0,14",4,"-0,04",4,"0,11",9,"-0,46",5,"-0,59",5,"2,26",13,"3,26",12,"1,82",13,"2,90",13,"0,91",7
171527,AGMI,B4716,,,"4,25",4,"-0,01",1,"0,12",1,"0,12",1,"-0,09",1,"0,55",1,"0,73",1,"2,11",9,"3,14",8,"4,68",9,"5,58",8,"0,35",1
319947,AGMI,B5380,,,"4,25",7,"-0,27",4,"0,13",24,"0,25",4,"-0,22",25,"1,08",4,"1,36",4,"0,99",12,"1,68",13,"6,56",18,"4,46",11,"2,01",3
789973,AGMI,C1162,,,"4,25",9,"-0,25",6,"0,12",4,"0,08",4,"-0,55",27,"0,44",6,"0,63",6,"1,23",14,"1,29",15,"4,31",14,"3,38",14,"3,83",6
999271,AGMI,C5625,,,"4,25",11,"-0,04",6,"-0,17",11,"-0,35",11,"-0,47",32,"1,98",9,"2,64",9,"2,00",18,"2,32",18,"2,37",20,"2,26",20,"3,28",6
1440631,AGMI,C9524,,,"4,25",15,"-0,22",9,"0,14",12,"0,05",13,"-0,50",33,"0,28",12,"0,58",12,"0,43",21,"-0,09",22,"0,68",21,"1,91",22,"1,30",9
2367953,AGMI,E28,,,"4,25",18,"-0,36",11,"0,17",18,"0,35",18,"0,58",22,"-0,64",16,"-0,63",16,"1,33",24,"2,87",25,"2,09",26,"1,98",27,"3,62",11
2802769,AGMI,E5573,,,"4,25",16,"-0,10",8,"0,19",15,"0,14",16,"0,05",34,"-1,69",12,"-2,26",12,"1,53",23,"2,54",25,"0,19",30,"4,49",26,"-0,14",8
3663240,AGMI,F4407,,,"4,25",6,"-0,43",4,"-0,05",6,"0,02",6,"0,43",9,"0,56",6,"0,72",6,"0,78",7,"1,52",7,"2,52",7,"2,95",8,"2,32",4
4794759,AGMI,G1791,,,"4,25",10,"-0,26",2,"-0,03",5,"-0,15",5,"0,58",26,"1,33",5,"1,88",5,"0,09",13,"-0,44",14,"4,56",20,"6,82",23,"1,14",3
5366459,AGMI,G4915,,,"4,24",7,"-0,20",3,"0,17",5,"0,13",5,"-0,73",27,"1,24",3,"1,64",3,"1,40",12,"2,04",13,"2,25",14,"0,64",14,"3,57",2
100415,AGMI,1356,,,"4,24",7,"-0,11",7,"0,15",11,"-0,11",8,"0,60",15,"2,44",12,"3,31",13,"2,50",11,"3,99",12,"5,95",12,"5,10",12,"2,43",8
468307,AGMI,B8033,B8033,,"4,24",22,"0,15",11,"0,28",22,"0,23",17,"-0,15",40,"1,32",21,"1,84",21,"1,64",27,"2,14",28,"-0,45",36,"4,89",34,"-0,63",6
622815,AGMI,C182,C182,,"4,24",16,"0,50",7,"0,31",23,"0,11",26,"-0,39",40,"1,16",17,"1,54",17,"0,91",23,"1,70",24,"7,09",31,"8,86",34,"2,96",9
2210095,AGMI,D7944,,,"4,24",24,"-0,51",13,"0,42",24,"0,55",25,"-0,11",40,"-2,68",23,"-3,29",22,"-0,14",27,"0,07",28,"0,60",34,"0,70",37,"0,51",15
2210945,AGMI,D9062,,,"4,24",24,"-0,15",12,"0,08",25,"0,41",28,"0,74",45,"-0,79",21,"-0,82",21,"1,13",27,"2,43",29,"-0,67",37,"-0,74",39,"-1,13",13
160089,AGMI,B2330,,,"4,24",8,"-0,01",6,"0,45",6,"0,43",7,"0,61",9,"1,47",8,"1,91",7,"1,29",5,"1,69",5,"3,36",6,"8,80",23,"0,28",2
1737461,AGMI,D3284,,,"4,24",21,"-0,20",14,"0,14",14,"0,22",13,"-0,28",43,"-0,05",22,"0,03",21,"1,69",24,"2,61",26,"1,58",36,"-0,13",31,"4,13",14
2210796,AGMI,D8890,,,"4,24",22,"-0,83",15,"0,16",18,"0,20",18,"0,29",35,"0,80",19,"1,09",18,"-0,16",23,"0,80",25,"3,61",30,"3,15",33,"3,25",12
2367882,AGMI,D9959,,,"4,24",21,"-0,10",12,"-0,08",17,"-0,04",18,"1,59",38,"0,28",16,"0,45",16,"2,79",24,"3,81",25,"9,97",31,"7,61",34,"4,47",8
173225,AGMI,B4857,,,"4,24",4,"-0,01",1,"0,14",1,"0,14",1,"-0,09",1,"0,57",1,"0,72",1,"1,84",10,"2,09",11,"4,86",9,"6,52",8,"0,35",1
320135,AGMI,B5669,,,"4,24",8,"-0,29",5,"0,09",24,"0,23",5,"-0,55",26,"0,40",5,"0,54",5,"0,69",13,"0,83",14,"4,98",19,"2,45",13,"2,93",5
1737277,AGMI,D2742,,,"4,24",16,"-0,51",11,"0,50",18,"0,24",18,"-1,25",22,"0,50",16,"0,92",16,"-1,57",19,"-1,95",19,"-3,42",30,"0,55",21,"4,10",12
1737865,AGMI,D3867,,,"4,24",12,"-0,22",8,"0,19",12,"0,08",13,"0,46",33,"1,45",11,"1,94",11,"1,15",13,"1,75",14,"1,92",26,"2,87",17,"2,58",8
2210025,AGMI,D7870,,,"4,24",12,"-0,30",6,"0,16",4,"0,18",4,"0,96",8,"0,97",5,"1,31",5,"0,67",14,"1,25",15,"1,23",20,"3,85",23,"1,89",6
2483990,AGMI,E1692,,,"4,24",19,"-0,04",9,"0,31",16,"0,46",17,"-0,39",19,"0,94",13,"1,43",13,"1,27",23,"1,93",24,"-0,26",29,"-2,64",32,"4,47",9
3085316,AGMI,E8969,,,"4,24",14,"-0,31",8,"0,08",15,"0,05",17,"-0,86",35,"2,54",12,"3,30",12,"-0,57",18,"-0,71",18,"-0,51",20,"2,14",21,"2,12",8
4529214,AGMI,F8049,,,"4,24",5,"0,16",2,"0,22",5,"0,18",6,"0,06",27,"0,85",5,"1,21",5,"1,62",6,"2,73",6,"5,71",7,"5,71",8,"2,15",3
4528059,AGMI,G211,,,"4,24",8,"-0,04",3,"0,09",5,"0,25",5,"-1,03",27,"0,49",4,"0,70",4,"0,58",13,"1,58",14,"0,84",13,"1,68",13,"1,39",3
4793587,AGMI,G939,,,"4,24",9,"-0,10",2,"0,01",6,"0,10",5,"-0,04",28,"0,13",4,"0,18",4,"0,03",6,"0,15",6,"9,10",21,"5,50",22,"1,55",3
172146,AGMI,B4793,,,"4,23",8,"-0,22",7,"0,13",4,"0,16",4,"0,23",8,"0,99",5,"1,23",5,"-0,39",12,"-0,36",11,"-0,45",12,"0,45",12,"2,45",5
999661,AGMI,C4220,,,"4,23",9,"-0,15",6,"0,13",5,"0,05",4,"-0,77",27,"0,85",6,"1,05",6,"0,42",13,"0,85",12,"2,08",14,"1,78",13,"3,47",6
1440986,AGMI,C9834,,,"4,23",14,"-0,36",7,"0,26",13,"0,20",14,"0,90",34,"-0,41",11,"-0,55",11,"2,15",22,"4,43",23,"2,14",23,"4,16",24,"0,73",6
1441550,AGMI,D515,,,"4,23",18,"-0,44",12,"0,06",16,"0,20",16,"-0,04",34,"-1,57",15,"-2,05",15,"0,41",23,"1,03",23,"-1,53",24,"-1,49",24,"0,83",12
2634873,AGMI,E3371,,,"4,23",11,"-0,24",3,"-0,13",7,"0,07",5,"0,55",28,"-0,18",5,"-0,23",5,"1,86",14,"2,68",15,"1,83",21,"2,01",24,"2,09",3
115743,AGMI,4554,,,"4,23",12,"0,05",11,"0,03",10,"-0,28",12,"0,18",14,"-0,99",14,"-1,19",14,"1,84",13,"2,87",14,"-0,88",14,"0,07",14,"0,91",11
160240,AGMI,B2398,B2398,,"4,23",20,"-0,39",11,"0,02",23,"-0,02",25,"-0,06",38,"1,56",24,"2,15",24,"-0,16",26,"0,00",28,"6,29",31,"8,72",39,"2,96",13
469998,AGMI,B7856,B7856,,"4,23",20,"-0,29",10,"0,14",17,"0,26",18,"0,48",43,"1,16",21,"1,72",21,"1,56",26,"2,89",27,"3,98",35,"2,76",37,"1,22",13
115445,AGMI,4388,,,"4,23",20,"0,19",16,"-0,18",18,"-0,53",21,"-0,40",33,"-1,65",24,"-2,11",24,"1,09",23,"1,55",24,"-0,96",26,"-1,11",29,"1,03",17
1562051,AGMI,D1290,,,"4,23",23,"-0,18",12,"0,23",20,"-0,40",22,"0,57",39,"-0,77",20,"-0,92",20,"1,10",26,"3,11",27,"5,03",34,"5,36",36,"1,35",13
1563082,AGMI,D2394,,,"4,23",20,"-0,15",12,"0,00",12,"-0,22",12,"0,81",36,"1,39",16,"1,76",16,"2,93",23,"3,74",25,"1,01",30,"3,13",32,"-1,02",13
470159,AGMI,B8098,,,"4,23",9,"0,47",6,"-0,02",1,"-0,11",2,"-0,77",27,"0,14",3,"0,23",3,"0,23",10,"0,75",11,"4,04",17,"5,94",20,"2,38",5
999232,AGMI,C5456,,,"4,22",23,"0,33",11,"-0,02",21,"0,30",23,"-0,48",38,"2,12",22,"2,98",22,"-0,72",26,"-0,72",28,"4,00",33,"6,64",36,"2,88",15
1204078,AGMI,C6365,,,"4,22",16,"-0,97",7,"0,30",21,"0,69",21,"-0,36",37,"0,88",18,"1,10",18,"0,74",24,"0,71",25,"6,97",32,"8,79",33,"0,98",3
1204670,AGMI,C7125,,,"4,22",26,"-0,51",13,"0,23",22,"0,20",26,"-0,04",46,"1,86",23,"2,36",23,"0,46",29,"0,55",32,"-0,05",36,"2,19",39,"3,59",13
1441064,AGMI,C9885,,,"4,22",21,"-0,08",15,"-0,09",17,"-0,34",18,"0,92",38,"-0,29",21,"-0,48",21,"4,46",26,"6,37",27,"3,57",29,"2,58",30,"2,62",15
1737353,AGMI,D3164,,,"4,22",23,"-0,42",15,"0,31",24,"0,60",24,"0,30",44,"0,07",25,"0,18",24,"-0,49",25,"0,10",27,"1,73",37,"1,68",30,"3,13",16
789917,AGMI,C1042,,,"4,22",4,"-0,18",5,"0,25",5,"0,36",5,"-1,37",25,"1,33",6,"1,66",6,"1,01",5,"1,62",5,"3,17",6,"3,78",6,"2,62",4
790171,AGMI,C1609,,,"4,22",9,"-0,30",5,"0,02",6,"0,00",6,"0,41",27,"0,78",6,"1,08",6,"0,24",14,"0,54",15,"4,03",14,"4,82",15,"2,68",5
1440298,AGMI,C9013,,,"4,22",13,"-0,19",6,"-0,04",10,"0,14",11,"-0,99",33,"0,72",9,"0,94",9,"0,30",20,"1,03",21,"4,78",19,"2,20",20,"1,47",6
2211426,AGMI,D3386,,,"4,22",9,"-0,17",6,"0,23",10,"0,51",10,"-0,09",18,"0,26",7,"0,44",7,"2,35",11,"3,11",12,"4,46",16,"1,32",16,"1,73",4
2211379,AGMI,D9671,,,"4,22",8,"-0,12",4,"0,07",5,"0,08",4,"1,02",11,"0,23",4,"0,29",4,"1,05",13,"0,95",14,"4,49",14,"6,93",14,"2,17",3
4529294,AGMI,F8736,,,"4,22",5,"-0,06",3,"0,17",5,"0,18",4,"2,10",26,"1,51",4,"2,12",4,"1,23",6,"1,98",6,"3,67",6,"3,94",6,"1,22",3
2634582,AGMI,E2521,,,"4,22",11,"-0,26",7,"0,04",9,"0,08",9,"1,48",29,"1,20",4,"1,52",4,"1,21",13,"1,96",14,"3,69",22,"3,97",25,"0,65",3
2804293,AGMI,E4168,,,"4,22",15,"-0,25",4,"-0,29",22,"0,03",21,"-0,01",36,"0,27",14,"0,47",14,"1,39",19,"2,59",20,"-1,20",28,"1,66",31,"3,39",4
3056925,AGMI,E8277,,,"4,22",21,"-0,49",10,"-0,18",22,"-0,16",22,"1,25",41,"1,75",17,"2,25",17,"2,19",19,"4,51",20,"2,26",31,"-4,01",34,"2,37",10
158719,AGMI,B1540,,,"4,22",5,"-0,18",4,"0,29",4,"0,32",4,"0,52",7,"1,55",5,"1,95",5,"1,22",5,"1,92",5,"3,83",6,"2,24",6,"2,30",4
159256,AGMI,B1784,,,"4,22",4,"-0,21",4,"0,20",3,"0,22",3,"0,09",5,"0,99",5,"1,24",5,"0,74",4,"1,32",4,"2,33",5,"3,34",5,"1,84",3
2804779,AGMI,E4300,,,"4,21",12,"-0,29",7,"0,23",5,"0,17",5,"0,05",29,"1,50",11,"1,99",11,"0,08",17,"0,21",18,"1,54",24,"5,29",26,"1,04",9
790211,AGMI,C1663,C1663,,"4,21",19,"-0,02",10,"0,22",15,"0,44",22,"-0,34",40,"-0,88",20,"-1,18",20,"0,66",24,"0,53",26,"7,92",34,"4,23",36,"-2,03",12
467971,AGMI,B7629,B7629,,"4,21",25,"0,48",16,"0,41",20,"0,68",17,"0,32",42,"0,47",25,"0,45",24,"1,39",28,"2,91",29,"3,30",34,"3,61",34,"1,34",17
2367866,AGMI,D9944,,,"4,21",23,"-0,51",11,"0,00",21,"-0,26",24,"-0,02",40,"0,10",20,"0,47",20,"0,79",26,"1,93",28,"-1,71",34,"-1,93",36,"2,47",12
5366763,AGMI,G5065,,,"4,21",3,"-0,14",2,"0,29",3,"0,48",2,"0,20",27,"0,52",2,"0,65",2,"1,03",3,"1,60",3,"3,55",6,"3,98",6,"1,83",1
319176,AGMI,B6934,,,"4,21",15,"0,31",9,"0,15",28,"-0,17",13,"0,52",18,"0,29",13,"0,66",13,"1,86",20,"2,12",20,"-3,28",26,"1,88",22,"-0,37",8
999527,AGMI,C4119,,,"4,21",6,"-0,15",6,"0,04",5,"0,07",5,"-0,72",26,"-0,54",7,"-0,50",7,"1,24",8,"1,87",8,"2,57",8,"3,32",8,"1,28",6
1439747,AGMI,C8434,,,"4,21",9,"-0,27",5,"-0,10",7,"-0,03",6,"0,34",9,"0,28",7,"0,43",7,"2,06",14,"3,17",16,"1,83",9,"3,47",9,"-0,16",6
1441093,AGMI,C9963,,,"4,21",17,"-0,42",11,"-0,06",15,"-0,40",14,"-0,69",34,"1,76",14,"2,31",14,"0,90",23,"1,77",24,"2,95",24,"2,67",24,"3,03",10
1441467,AGMI,D438,,,"4,21",16,"-0,56",10,"-0,07",15,"0,09",16,"1,51",33,"0,85",14,"1,14",14,"0,65",22,"0,11",22,"3,63",24,"4,59",25,"2,81",10
1738191,AGMI,D4651,,,"4,21",19,"-0,23",14,"-0,21",17,"-0,28",15,"-0,32",21,"0,08",17,"0,33",17,"1,76",24,"3,15",25,"4,11",26,"3,87",26,"2,16",14
2209861,AGMI,D7711,,,"4,21",16,"-0,34",5,"0,66",16,"0,68",17,"0,67",19,"-1,33",8,"-1,41",8,"-1,17",22,"-0,46",24,"5,47",29,"2,65",32,"0,02",5
2210235,AGMI,D8262,,,"4,21",15,"-0,40",9,"0,12",16,"-0,02",17,"0,22",35,"0,77",13,"0,99",13,"1,04",18,"1,08",19,"2,64",20,"-3,39",20,"3,35",9
2804277,AGMI,E4083,,,"4,21",9,"-0,14",3,"0,12",5,"0,13",6,"0,16",28,"0,89",5,"1,21",5,"3,12",15,"4,44",16,"2,82",15,"3,11",15,"1,35",3
2802117,AGMI,E4188,,,"4,21",19,"-0,29",8,"0,06",18,"0,09",18,"-0,86",34,"-2,03",13,"-2,66",12,"0,53",23,"1,14",25,"-0,88",30,"2,88",32,"1,51",8
2921707,AGMI,E6853,,,"4,21",6,"-0,22",4,"0,24",6,"0,31",6,"1,26",27,"0,62",6,"0,93",6,"0,93",6,"1,49",7,"3,10",8,"4,03",8,"1,44",4
3664045,AGMI,F3435,,,"4,21",4,"-0,03",2,"-0,18",4,"-0,06",4,"0,77",27,"0,05",4,"0,07",4,"1,92",4,"2,59",5,"1,01",7,"3,72",6,"0,07",3
169629,AGMI,B4305,,,"4,20",5,"0,11",2,"0,12",1,"0,12",1,"-0,01",3,"0,36",2,"0,48",2,"2,64",10,"4,30",11,"5,94",9,"7,07",9,"-0,86",2
319699,AGMI,B4943,,,"4,20",6,"-0,47",6,"0,19",3,"0,35",4,"-0,47",26,"0,84",5,"1,12",5,"-0,31",9,"-0,48",9,"3,13",10,"3,79",10,"3,24",5
525947,AGMI,B8530,,,"4,20",8,"-0,15",4,"0,16",4,"0,21",4,"-0,11",26,"0,81",5,"0,97",5,"0,95",13,"1,77",14,"3,01",12,"1,93",12,"1,62",4
622743,AGMI,C39,,,"4,20",8,"-0,04",1,"-0,08",3,"0,01",2,"0,92",25,"1,12",2,"1,49",2,"2,95",12,"4,95",13,"4,59",18,"6,19",22,"0,58",2
1000044,AGMI,C4761,,,"4,20",6,"-0,05",6,"0,12",6,"0,15",6,"-0,34",26,"0,78",8,"0,93",8,"0,68",7,"1,60",8,"3,87",8,"3,17",8,"2,60",6
1441149,AGMI,D44,,,"4,20",14,"-0,16",8,"0,01",15,"-0,13",16,"2,34",32,"-0,26",12,"-0,23",12,"1,09",19,"1,20",20,"3,40",21,"3,53",21,"1,58",8
2210746,AGMI,D8946,,,"4,20",17,"-0,57",13,"0,02",18,"0,03",18,"0,22",35,"-0,46",16,"-0,75",16,"0,86",19,"1,18",19,"-1,07",21,"-0,88",21,"-0,07",12
2211073,AGMI,D9284,,,"4,20",18,"-0,18",9,"0,20",16,"0,50",16,"0,10",34,"0,75",13,"1,07",13,"2,17",22,"3,54",24,"6,81",29,"5,12",32,"2,57",9
2802648,AGMI,E5277,,,"4,20",16,"-0,39",7,"-0,43",17,"-0,35",18,"0,21",34,"0,36",11,"0,74",11,"0,83",22,"1,25",24,"-1,78",25,"-0,65",25,"3,85",7
4527911,AGMI,G58,,,"4,20",8,"-0,20",3,"0,21",5,"0,14",4,"-1,21",28,"0,45",5,"0,67",5,"1,39",13,"2,35",14,"5,66",14,"4,81",14,"1,91",3
4528448,AGMI,G732,,,"4,20",9,"0,25",3,"0,06",7,"0,15",6,"-1,23",28,"1,09",6,"1,49",6,"0,77",14,"1,18",13,"3,86",15,"4,45",15,"2,31",4
166882,AGMI,9994,,,"4,20",18,"-0,46",11,"0,03",19,"0,48",21,"-0,17",36,"0,38",22,"0,47",22,"0,20",22,"0,97",23,"5,58",28,"7,38",29,"2,90",10
790978,AGMI,C2872,,,"4,20",19,"0,56",10,"0,56",19,"0,33",18,"0,00",38,"1,62",20,"2,32",20,"-0,28",24,"-0,37",26,"5,10",33,"5,60",35,"-0,85",11
318961,AGMI,B6156,,,"4,20",20,"-0,13",12,"0,04",13,"-0,35",13,"0,92",33,"1,24",16,"1,75",16,"1,73",22,"2,78",23,"5,85",28,"8,15",30,"2,04",9
2802481,AGMI,E5034,,,"4,20",26,"-0,19",15,"0,57",29,"0,62",29,"-0,19",44,"-0,04",24,"-0,22",24,"-0,37",30,"-0,38",32,"-3,91",38,"-1,20",36,"2,94",16
149388,AGMI,A959,,,"4,20",19,"0,42",18,"-0,44",16,"-0,97",16,"-0,09",20,"3,91",20,"5,58",19,"-0,46",18,"-0,45",19,"5,52",20,"4,54",22,"1,73",13
791329,AGMI,C1189,C1189,,"4,20",17,"-0,25",9,"0,03",6,"0,13",4,"0,28",37,"1,12",15,"1,43",15,"1,05",19,"1,37",21,"2,14",27,"4,21",30,"2,22",10
2209897,AGMI,D7643,,,"4,20",21,"-0,18",13,"0,40",16,"0,24",16,"1,10",36,"0,70",17,"0,87",16,"1,88",24,"3,11",25,"2,53",30,"1,66",32,"2,97",9
1562077,AGMI,D1301,,,"4,20",24,"-0,59",14,"-0,09",24,"-0,19",26,"-0,02",38,"-2,00",21,"-2,47",21,"-2,11",26,"-2,37",28,"-1,15",33,"0,14",36,"4,12",15
2210544,AGMI,D8623,,,"4,20",23,"-0,47",15,"0,32",17,"0,32",16,"0,03",37,"0,66",23,"0,84",22,"0,08",26,"-0,15",28,"-3,39",33,"-4,69",35,"1,34",16
3663848,AGMI,F4756,,,"4,20",20,"-0,11",9,"0,22",17,"0,16",18,"-0,05",39,"-0,98",16,"-1,70",16,"0,51",25,"-0,36",26,"-0,09",32,"1,86",34,"0,15",11
158974,AGMI,B1640,,,"4,20",6,"-0,02",1,,0,,0,,0,"0,27",1,"0,37",1,"0,29",1,"0,48",1,,0,"12,61",19,,0
2368498,AGMI,E1015,,,"4,19",23,"-0,70",15,"0,29",18,"0,43",22,"0,26",37,"-0,68",21,"-0,92",21,"0,07",26,"1,21",28,"-1,83",33,"0,77",35,"2,90",16
