CGA ,Série ,RGN ,RGD ,Genotipado ,IGe,ACC_IGe,DIPP,ACC_DIPP,DPE365,ACC_DPE365,DPE450,ACC_DPE450,DPN,ACC_DPN,MP120,ACC_MP120,MP210,ACC_MP210,DP120,ACC_DP120,DP210,ACC_DP210,DP365,ACC_DP365,DP450,ACC_DP450,DPAC,ACC_DPAC
3197353,AGMI,F301,,,"4,02",16,"-0,47",6,"0,08",13,"0,02",15,"-1,74",34,"2,37",10,"3,29",10,"-0,31",21,"0,06",22,"0,68",27,"0,04",29,"2,67",7
2210407,AGMI,D8403,,,"4,01",19,"-0,89",12,"0,13",30,"0,01",34,"1,56",34,"0,51",17,"0,63",17,"0,41",24,"0,85",25,"0,51",30,"0,81",32,"2,05",10
2210472,AGMI,D8492,,,"4,01",17,"-0,37",7,"-0,39",30,"-0,48",33,"-0,04",20,"0,49",12,"0,65",12,"0,45",22,"0,47",23,"-3,56",28,"-1,25",31,"1,86",8
2277061,AGMI,D8908,,,"4,01",13,"-0,20",5,"0,83",24,"0,40",29,"-0,10",9,"0,05",7,"-0,01",6,"2,82",15,"4,33",16,"0,30",21,"0,56",23,"0,38",5
2386790,AGMI,E231,,,"4,01",9,"0,27",4,"0,05",7,"0,11",8,"0,64",28,"1,87",6,"2,53",6,"0,14",15,"0,37",16,"4,47",21,"1,22",15,"2,73",4
2631923,AGMI,E1803,,,"4,01",16,"-0,43",5,"0,25",29,"0,26",34,"0,82",34,"-0,22",10,"-0,12",9,"1,66",21,"1,23",22,"-0,28",28,"-2,07",30,"2,04",5
2921806,AGMI,E6112,,,"4,01",11,"-0,16",3,"-0,07",25,"0,22",30,"-0,03",28,"-0,10",5,"-0,08",5,"-0,08",14,"0,20",15,"4,50",21,"5,51",23,"2,72",4
2920601,AGMI,E7772,,,"4,01",11,"-0,29",3,"0,08",6,"0,18",6,"-0,13",27,"0,12",4,"0,24",4,"0,95",14,"1,87",15,"1,88",21,"4,06",23,"1,23",3
2921138,AGMI,PO1361,,,"4,01",11,"-0,09",4,"-0,03",6,"-0,16",6,"0,88",27,"0,83",5,"1,14",5,"3,09",14,"4,89",15,"3,85",20,"2,93",22,"0,38",4
3201904,AGMI,F287,,,"4,01",10,"0,14",3,"0,12",4,"0,14",3,"-0,16",27,"0,55",3,"0,81",3,"2,41",14,"3,73",15,"8,13",20,"6,33",23,"1,39",2
3197382,AGMI,F105,,,"4,01",11,"-0,02",4,"0,00",6,"0,01",6,"1,02",8,"-0,26",5,"-0,24",5,"2,31",14,"3,76",15,"4,22",21,"3,59",23,"0,51",4
3201985,AGMI,F579,,,"4,01",12,"-0,25",4,"0,39",8,"0,49",8,"0,83",28,"0,64",6,"0,89",6,"1,09",15,"1,22",16,"1,56",22,"1,76",24,"2,62",4
790515,AGMI,C2319,,,"4,01",10,"-0,36",5,"0,01",1,"0,01",1,"1,04",26,"-0,29",3,"-0,32",3,"2,31",12,"5,33",13,"1,05",20,"1,36",22,"0,96",5
790741,AGMI,C2560,,,"4,01",22,"-0,18",15,"-0,15",31,"-0,76",35,"0,80",32,"1,93",19,"2,35",19,"2,01",25,"3,19",26,"1,96",31,"1,00",33,"1,34",15
998995,AGMI,C4433,,,"4,01",10,"0,23",2,"-0,09",23,"-0,01",28,"0,27",26,"-0,15",2,"-0,19",2,"1,82",12,"2,96",13,"3,95",19,"5,08",22,"0,85",1
1203987,AGMI,C6454,,,"4,01",17,"-1,07",8,"0,11",29,"0,04",33,"0,64",33,"-1,40",11,"-1,77",11,"0,68",20,"1,30",22,"2,42",27,"1,43",30,"0,95",7
1204076,AGMI,C6363,,,"4,01",8,"0,11",4,"0,05",5,"-0,19",6,"1,12",27,"-0,14",6,"-0,10",6,"1,81",13,"3,18",14,"2,82",13,"2,39",13,"0,72",4
1205028,AGMI,C7554,,,"4,01",14,"-0,47",7,"0,69",13,"0,95",14,"-0,30",33,"1,64",12,"2,24",12,"-0,64",21,"-0,79",23,"2,16",23,"2,87",23,"3,86",7
1561751,AGMI,D911,,,"4,01",19,"-0,64",12,"0,20",19,"0,02",20,"0,60",23,"2,00",17,"2,99",17,"-1,67",25,"-2,02",26,"-0,27",26,"-1,88",28,"6,00",12
1562337,AGMI,D1580,,,"4,01",16,"-0,57",9,"0,48",13,"0,75",16,"0,27",20,"0,24",13,"0,23",12,"0,39",22,"0,31",23,"0,26",23,"1,38",24,"-0,12",9
1562351,AGMI,D1595,,,"4,01",19,"-0,46",11,"-0,01",17,"-0,26",17,"0,67",16,"-1,28",15,"-1,42",15,"-0,37",23,"-1,12",25,"0,01",24,"-2,80",26,"0,40",11
1563213,AGMI,D2502,,,"4,01",16,"-0,57",10,"0,30",14,"0,39",14,"-0,16",20,"-1,02",15,"-1,24",15,"0,50",22,"1,32",23,"0,19",24,"-1,12",25,"1,44",11
1741289,AGMI,D3201,,,"4,01",4,"0,03",3,"0,20",3,"-0,03",3,"1,41",27,"1,26",4,"1,57",4,"1,90",5,"2,70",5,"13,59",20,"4,49",7,"1,43",2
1737747,AGMI,D3712,,,"4,01",17,"-0,42",9,"-0,04",29,"0,07",33,"-0,68",34,"0,93",13,"1,40",13,"0,97",16,"1,69",16,"-0,73",29,"-5,10",31,"1,61",9
1738049,AGMI,D4157,,,"4,01",21,"-0,44",10,"0,56",31,"0,72",36,"0,11",35,"-1,44",15,"-1,93",15,"-0,05",24,"-0,55",25,"-1,56",30,"-0,78",32,"2,60",10
1741356,AGMI,D5078,,,"4,01",12,"-0,12",4,"0,54",26,"0,55",29,"-0,26",8,"1,32",6,"1,69",6,"-0,16",15,"-0,16",16,"0,21",21,"2,63",23,"2,54",4
1969438,AGMI,D5218,,,"4,01",11,"-0,16",3,"0,09",6,"0,09",5,"-0,41",8,"0,38",5,"0,62",5,"0,06",14,"0,24",15,"8,35",20,"4,27",22,"-0,38",3
1967376,AGMI,D5825,,,"4,01",18,"-0,09",11,"0,10",17,"-0,09",17,"0,53",22,"3,43",14,"4,71",14,"-1,28",24,"-2,24",25,"-1,17",30,"-2,59",26,"5,45",10
3384363,AGMI,F2583,,,"4,01",16,"-0,48",6,"-0,12",17,"0,00",17,"-0,96",34,"1,09",9,"1,45",9,"0,03",24,"-1,11",25,"-2,61",26,"-0,13",27,"3,22",6
3664216,AGMI,F3438,,,"4,01",6,"0,01",3,"0,19",7,"-0,01",7,"0,34",9,"0,96",5,"1,33",5,"2,03",6,"2,30",7,"4,14",8,"4,57",9,"1,58",4
3663694,AGMI,F4836,,,"4,01",6,"-0,49",2,"0,01",24,"0,44",5,"-0,18",8,"0,44",4,"0,55",4,"1,11",12,"0,98",13,"5,93",20,"9,14",13,"0,49",1
4529208,AGMI,F7833,,,"4,01",9,"0,02",3,"0,38",5,"0,46",5,"2,04",28,"1,11",5,"1,55",4,"1,22",6,"1,79",6,"2,93",7,"6,72",23,"1,21",3
3402914,AGMC,F2122,,,"4,00",8,"-0,16",3,"0,30",5,"0,54",5,"-1,08",27,"-0,53",5,"-0,67",5,"1,81",13,"2,73",13,"3,63",14,"3,77",14,"-0,09",4
3384511,AGMI,F2592,,,"4,00",17,"-0,52",6,"0,19",17,"0,23",18,"-1,10",33,"0,64",9,"0,86",9,"1,20",23,"0,48",24,"-2,21",29,"-1,27",32,"2,51",6
3384684,AGMI,F3272,,,"4,00",14,"-0,46",4,"0,06",14,"0,11",13,"-0,32",19,"1,15",6,"1,56",6,"0,37",21,"-1,27",23,"1,85",28,"4,61",30,"3,06",5
3664474,AGMI,F3170,,,"4,00",9,"-0,06",4,"0,18",27,"-0,02",10,"1,61",34,"1,20",7,"1,56",7,"3,02",12,"4,22",13,"3,22",26,"1,78",17,"2,01",5
3663518,AGMI,F4505,,,"4,00",16,"-0,13",8,"0,34",16,"0,18",16,"1,08",35,"2,10",11,"3,02",11,"-2,02",21,"-1,22",23,"0,94",29,"0,44",30,"3,43",8
3986695,AGMI,F5792,,,"4,00",8,"-0,24",2,"0,10",1,"0,07",1,"-0,89",26,"0,34",2,"0,48",2,"1,98",12,"3,41",13,"5,80",19,"7,29",21,"0,53",1
3987322,AGMI,F6442,,,"4,00",3,"0,27",2,"0,19",2,"0,20",1,"-0,02",27,"1,08",3,"1,50",3,"1,62",4,"2,71",4,"4,80",6,"4,11",7,"0,91",2
4529229,AGMI,F8343,,,"4,00",6,"-0,34",3,"0,06",6,"0,26",7,"0,00",27,"0,36",5,"0,56",5,"0,50",6,"0,90",7,"1,78",8,"0,95",9,"1,72",3
4526986,AGMI,F9326,,,"4,00",9,"-0,35",3,"0,01",4,"0,05",4,"0,82",27,"0,08",5,"0,19",5,"0,75",6,"1,21",6,"4,45",21,"4,21",23,"1,28",3
4793851,AGMI,G1149,,,"4,00",10,"-0,28",1,"0,00",24,"0,04",5,"-0,04",27,"0,39",4,"0,57",4,"1,20",13,"1,66",15,"4,39",20,"5,94",23,"1,96",1
1967892,AGMI,D6815,,,"4,00",14,"-0,42",8,"0,14",12,"0,32",14,"0,21",19,"1,17",11,"1,55",11,"1,87",20,"2,90",20,"2,40",22,"3,18",23,"1,58",7
1967984,AGMI,D6972,,,"4,00",22,"-0,10",13,"0,08",32,"0,20",36,"0,37",22,"0,24",17,"0,36",17,"0,90",25,"0,63",26,"-2,00",31,"-0,89",33,"3,64",13
2386326,AGMI,E374,,,"4,00",11,"-0,20",3,"0,66",25,"1,43",30,"0,27",8,"0,25",5,"0,28",5,"0,12",13,"0,21",14,"5,17",20,"4,90",22,"0,23",3
2386594,AGMI,E1152,,,"4,00",10,"-0,19",2,"-0,01",24,"0,68",30,"0,16",8,"-0,45",4,"-0,59",4,"1,69",13,"3,45",14,"2,44",20,"9,06",23,"0,15",2
2802753,AGMI,E5459,,,"4,00",19,"0,11",9,"0,41",26,"1,08",34,"0,42",34,"1,30",11,"1,76",11,"0,03",22,"0,38",23,"2,60",26,"0,66",31,"2,45",8
2921441,AGMI,E6077,,,"4,00",10,"-0,04",3,"0,10",5,"0,16",4,"0,85",27,"0,48",4,"0,73",4,"2,46",14,"4,07",15,"6,33",20,"5,92",23,"0,63",3
2921671,AGMI,E6698,,,"4,00",11,"0,04",3,"0,09",6,"0,13",5,"-0,37",27,"1,66",5,"2,28",5,"0,85",14,"1,76",15,"3,97",21,"3,09",23,"1,93",4
3086158,AGMI,E9754,,,"4,00",15,"-0,09",4,"-0,03",16,"-0,16",16,"1,04",18,"1,65",8,"2,19",8,"0,26",21,"0,19",22,"1,21",27,"4,83",30,"3,62",5
1204251,AGMI,C6651,,,"4,00",10,"-0,09",7,"0,10",4,"0,13",5,"-0,03",29,"0,95",4,"1,35",4,"1,48",13,"2,51",14,"4,80",21,"8,39",23,"0,87",3
526098,AGMI,B8738,B8738,,"4,00",18,"0,32",11,"0,21",15,"0,22",15,"0,65",33,"0,90",13,"1,38",13,"1,36",20,"1,58",21,"1,19",26,"2,88",29,"-1,61",12
789976,AGMI,C1171,C1171,,"4,00",11,"0,13",7,"0,15",4,"0,03",4,"-0,79",28,"1,21",8,"1,72",8,"0,49",14,"1,40",15,"6,14",20,"3,25",23,"3,42",6
999335,AGMI,C5749,,,"4,00",13,"-0,15",7,"-0,32",21,"-0,39",11,"0,52",31,"0,08",11,"0,37",11,"1,28",19,"2,85",20,"0,05",24,"1,71",21,"0,03",8
1204742,AGMI,C7244,,,"4,00",14,"-0,46",8,"0,65",13,"0,96",12,"0,07",33,"0,32",12,"0,33",12,"-0,01",21,"-0,47",23,"2,87",22,"1,32",22,"4,95",8
1205106,AGMI,C7630,,,"4,00",7,"0,13",2,"0,18",2,"0,11",1,"-0,42",26,"0,84",4,"1,12",4,"2,64",13,"4,28",14,"7,85",13,"7,53",13,"1,20",2
1561591,AGMI,D730,,,"4,00",13,"-0,17",6,"0,23",12,"0,10",12,"-0,01",17,"-0,19",10,"-0,20",10,"2,74",19,"4,45",21,"5,06",20,"2,06",22,"1,40",6
1967099,AGMI,D5485,,,"4,00",18,"-0,37",9,"-0,06",30,"-0,24",34,"0,06",21,"0,08",13,"0,25",13,"0,64",22,"1,14",23,"-0,92",29,"0,91",31,"1,80",9
1204347,AGMI,C6801,,,"3,99",21,"-0,32",15,"0,21",20,"-0,17",20,"0,40",36,"3,78",18,"5,09",18,"-0,10",20,"0,15",21,"1,30",30,"-3,02",34,"4,87",12
622705,AGMI,B9981,,,"3,99",10,"-0,16",2,"0,05",24,"0,13",30,"0,49",26,"0,24",4,"0,30",4,"1,96",13,"3,08",14,"9,39",20,"9,52",23,"0,10",2
999281,AGMI,C5645,,,"3,99",14,"-0,07",6,"-0,28",12,"-0,48",12,"0,27",31,"-0,15",10,"-0,05",10,"1,31",19,"2,18",20,"1,06",25,"2,89",28,"-0,54",7
1203835,AGMI,C6144,,,"3,99",16,"-0,62",8,"0,10",16,"0,13",15,"-0,47",33,"0,46",12,"0,62",12,"0,05",22,"0,20",22,"6,09",29,"2,13",24,"2,22",8
1440824,AGMI,C9622,,,"3,99",10,"-0,35",7,"-0,08",5,"-0,02",4,"0,24",27,"0,41",6,"0,53",6,"0,15",14,"0,58",15,"0,61",14,"1,01",14,"1,34",7
1471086,AGMI,D67,,,"3,99",9,"-0,33",6,"0,15",4,"0,25",4,"0,51",27,"0,26",4,"0,46",4,"0,93",12,"1,42",12,"1,60",13,"1,81",14,"2,37",6
1561963,AGMI,D1123,,,"3,99",15,"-0,35",10,"0,06",15,"0,23",16,"0,18",34,"0,49",14,"0,66",14,"1,87",17,"2,40",18,"6,14",20,"3,96",20,"2,50",10
1562625,AGMI,D1893,,,"3,99",19,"-0,43",12,"-0,16",16,"0,08",16,"0,51",22,"1,12",16,"1,47",16,"0,86",24,"0,68",25,"2,97",25,"3,02",26,"2,10",11
3202228,AGMI,F1457,,,"3,99",11,"-0,01",3,"0,00",6,"-0,01",6,"0,30",8,"0,81",5,"1,11",5,"1,25",14,"1,39",15,"2,77",20,"4,27",23,"1,09",3
3664440,AGMI,F3750,,,"3,99",10,"-0,27",3,"0,14",6,"0,19",4,"-1,11",27,"0,76",4,"1,05",4,"0,54",13,"0,59",14,"3,78",20,"2,25",22,"1,28",3
3663461,AGMI,F4336,,,"3,99",14,"0,06",6,"0,46",14,"0,14",15,"1,90",35,"0,91",9,"1,23",9,"4,17",21,"5,93",22,"0,01",24,"2,18",25,"2,62",6
4552733,AGMI,F8256,,,"3,99",5,"-0,11",4,"0,15",4,"0,19",4,"-0,13",26,"0,41",4,"0,59",4,"1,27",6,"1,45",6,"4,18",7,"3,58",7,"0,69",3
4552765,AGMI,F8448,,,"3,99",5,"-0,07",3,"-0,12",4,"-0,20",5,"0,54",27,"0,84",4,"1,25",4,"1,80",6,"1,98",6,"0,45",7,"2,88",8,"1,68",3
4526944,AGMI,F9025,,,"3,99",10,"-0,10",3,"-0,21",24,"-0,31",29,"-0,96",27,"1,27",4,"1,67",4,"0,63",6,"0,69",6,"6,11",20,"2,12",23,"1,29",3
4527822,AGMI,F9897,,,"3,99",12,"0,03",3,"0,07",25,"0,27",29,"1,89",28,"0,71",6,"0,92",6,"0,89",14,"1,00",15,"3,96",21,"3,29",23,"0,83",4
4527941,AGMI,G128,,,"3,99",11,"-0,20",3,"0,54",25,"0,95",29,"-0,52",28,"1,69",5,"2,28",5,"1,13",14,"1,52",15,"4,18",21,"3,35",23,"3,04",3
4528257,AGMI,G296,,,"3,99",10,"-0,16",3,"0,24",5,"0,26",5,"0,57",28,"0,70",4,"0,94",4,"1,43",14,"1,69",15,"-0,35",21,"3,45",23,"1,02",3
4793771,AGMI,G1064,,,"3,99",10,"-0,27",2,"0,56",23,"0,20",5,"-0,97",27,"0,57",4,"0,90",4,"1,07",13,"2,25",14,"6,37",20,"4,82",23,"1,10",2
4794390,AGMI,G1916,,,"3,99",8,"-0,02",2,"-0,12",24,"-0,07",6,"-0,49",27,"1,57",5,"2,16",5,"0,99",14,"0,64",15,"1,02",20,"4,05",14,"2,33",3
1969358,AGMI,D7063,,,"3,99",12,"0,17",4,"0,05",25,"0,13",30,"-1,17",27,"0,18",6,"0,27",6,"2,17",14,"3,53",15,"0,11",21,"2,59",23,"-0,01",4
2211332,AGMI,D9530,,,"3,99",18,"-0,22",10,"-0,11",17,"-0,23",17,"0,96",35,"-0,01",15,"0,13",15,"1,15",24,"1,03",25,"-0,17",30,"-0,07",32,"2,79",10
2211382,AGMI,D9675,,,"3,99",19,"-0,59",13,"0,05",31,"0,29",17,"0,88",34,"0,29",17,"0,32",17,"-0,45",24,"-0,15",26,"-2,79",30,"-2,35",26,"1,31",13
2367823,AGMI,D9841,,,"3,99",16,"-0,37",7,"0,02",16,"0,15",17,"-0,44",32,"-0,37",11,"-0,50",11,"-0,08",22,"0,07",23,"-1,07",29,"-1,00",25,"4,61",7
2634433,AGMI,E2168,,,"3,99",11,"-0,05",3,"0,14",5,"0,10",30,"-0,01",27,"1,15",5,"1,35",4,"1,33",14,"1,92",15,"4,78",14,"5,17",23,"-0,25",3
2632403,AGMI,E2903,,,"3,99",18,"-0,25",8,"-0,04",32,"-0,55",36,"-0,37",34,"0,54",12,"0,81",12,"0,91",23,"0,97",24,"2,33",30,"1,44",32,"2,48",8
2632502,AGMI,E3066,,,"3,99",15,"-0,23",5,"-0,07",14,"-0,06",16,"0,74",34,"-0,18",10,"-0,02",10,"1,18",15,"0,74",16,"-2,20",28,"-3,57",30,"2,72",6
2634912,AGMI,E3519,,,"3,99",10,"-0,21",3,"0,06",7,"0,27",7,"-0,58",27,"-0,76",5,"-0,88",5,"0,59",13,"1,96",14,"3,11",21,"4,67",23,"2,17",3
2804842,AGMI,E4880,,,"3,99",11,"-0,12",4,"0,47",7,"0,53",6,"0,27",28,"0,77",6,"0,95",6,"0,12",14,"0,24",15,"4,18",21,"2,85",23,"2,19",4
2921588,AGMI,E6068,,,"3,99",12,"-0,11",3,"0,30",24,"0,22",30,"0,35",26,"0,30",5,"0,46",5,"1,35",14,"1,74",15,"2,41",21,"2,50",23,"0,80",3
2920860,AGMI,E7380,,,"3,99",14,"-0,35",7,"0,20",15,"0,28",15,"-0,67",33,"0,10",10,"0,19",10,"2,06",21,"3,06",22,"1,29",28,"-0,08",23,"2,24",7
2921228,AGMI,E7877,,,"3,99",16,"-0,25",7,"0,32",31,"-0,14",18,"0,91",35,"2,15",12,"2,91",11,"0,58",22,"0,51",24,"-1,20",29,"-0,45",25,"5,57",6
3057278,AGMI,E8285,,,"3,99",10,"-0,45",5,"0,40",7,"0,53",8,"0,52",27,"1,27",8,"1,69",8,"1,57",7,"2,65",8,"3,70",20,"0,86",22,"3,05",6
3085187,AGMI,E8884,,,"3,99",12,"-0,29",3,"0,24",25,"0,17",30,"0,19",27,"-1,44",5,"-1,85",5,"0,93",14,"1,88",15,"3,44",21,"3,96",24,"0,19",4
3201884,AGMI,F74,,,"3,99",12,"-0,18",3,"0,03",7,"0,72",30,"-0,35",9,"0,17",5,"0,26",5,"-1,06",14,"-1,42",15,"0,14",15,"8,33",24,"0,61",3
3197882,AGMI,F1078,,,"3,99",17,"-0,20",7,"0,18",15,"0,06",18,"0,63",34,"2,40",12,"3,27",11,"-0,22",23,"0,04",24,"0,47",30,"1,64",32,"2,91",7
1968034,AGMI,D7064,,,"3,98",12,"-0,35",5,"-0,12",12,"0,05",11,"0,01",16,"1,33",9,"1,67",8,"0,64",19,"1,07",19,"-1,36",21,"1,94",21,"3,44",5
2210006,AGMI,D7895,,,"3,98",9,"-0,06",2,"0,08",2,"0,05",2,"1,51",27,"0,68",4,"0,89",4,"1,56",13,"1,94",14,"7,99",19,"8,34",22,"-0,22",2
2211002,AGMI,D9241,,,"3,98",17,"0,10",8,"0,38",14,"0,60",14,"-0,72",19,"0,37",12,"0,27",12,"1,06",22,"1,56",23,"3,34",28,"2,10",31,"1,20",7
2211005,AGMI,D9245,,,"3,98",15,"-0,07",6,"-0,45",29,"-0,38",32,"-0,01",19,"0,38",10,"0,52",10,"1,73",20,"2,98",22,"0,28",27,"0,61",29,"1,89",7
2368309,AGMI,E543,,,"3,98",18,"-0,24",8,"-0,02",30,"-0,33",34,"1,14",20,"0,92",11,"1,25",11,"1,29",22,"1,53",23,"5,24",28,"6,11",30,"-0,61",8
2634356,AGMI,E1887,,,"3,98",13,"-0,15",4,"0,75",25,"0,77",30,"0,75",28,"0,55",6,"0,86",6,"0,86",15,"1,24",16,"6,79",21,"2,44",24,"2,76",4
2634462,AGMI,E2327,,,"3,98",11,"-0,21",3,"0,40",6,"0,29",6,"-0,16",28,"0,81",5,"1,08",5,"-0,02",14,"-0,10",15,"7,64",20,"7,00",23,"0,18",3
2921860,AGMI,E7249,,,"3,98",9,"-0,02",2,"0,08",4,"0,11",2,"1,13",27,"0,93",4,"1,22",4,"1,95",13,"3,19",14,"3,67",20,"7,07",22,"0,87",2
3085743,AGMI,E9383,,,"3,98",10,"-0,30",4,"0,16",23,"0,12",29,"0,43",9,"0,65",2,"0,85",2,"1,21",12,"1,08",13,"2,48",19,"6,06",22,"2,22",3
3197316,AGMI,F230,,,"3,98",17,"-0,47",9,"0,12",16,"1,05",35,"1,34",34,"-0,52",11,"-0,65",11,"1,21",21,"2,62",22,"-1,13",23,"-1,32",30,"2,37",8
320284,AGMI,B5971,B5971,,"3,98",11,"0,49",6,"0,01",7,"0,08",1,"0,45",32,"0,18",12,"0,32",11,"2,13",16,"3,87",17,"5,03",22,"7,97",25,"1,22",8
999470,AGMI,C4070,,,"3,98",11,"-0,17",5,"-0,10",23,"-0,02",28,"-0,25",25,"0,73",3,"1,01",3,"0,21",12,"0,02",13,"5,09",19,"7,63",22,"0,73",6
1204345,AGMI,C6798,,,"3,98",18,"0,42",11,"-0,26",25,"-0,03",17,"-0,02",22,"2,13",16,"2,90",16,"-0,19",24,"-0,47",25,"3,52",28,"2,30",29,"3,41",11
1562861,AGMI,D2075,,,"3,98",15,"0,25",7,"0,21",14,"0,27",14,"0,58",19,"-0,31",10,"-0,25",10,"2,62",21,"3,35",22,"4,88",22,"3,81",23,"1,05",7
1737421,AGMI,D3245,,,"3,98",19,"-0,38",10,"-0,09",31,"0,19",34,"0,03",35,"-1,18",15,"-1,45",15,"-0,25",18,"-0,48",19,"-4,96",30,"-0,46",32,"1,21",11
3987113,AGMI,F6234,,,"3,98",15,"-0,12",6,"0,60",14,"0,83",15,"2,04",34,"-0,06",9,"-0,18",9,"2,78",21,"3,70",23,"1,13",28,"-0,16",31,"1,59",6
4552768,AGMI,F8452,,,"3,98",5,"-0,13",3,"0,25",6,"0,28",7,"-1,23",28,"0,49",5,"0,67",5,"0,10",6,"0,31",6,"0,61",8,"1,97",8,"2,11",3
4231243,AGMI,F8715,,,"3,98",6,"-0,24",2,"0,28",6,"0,47",6,"0,41",28,"0,40",4,"0,58",4,"-0,49",13,"-0,48",14,"4,02",8,"4,40",9,"2,04",3
3663772,AGMI,F4626,,,"3,97",12,"-0,08",3,"-0,13",25,"-0,27",30,"0,37",9,"0,46",6,"0,62",6,"0,69",14,"0,62",15,"1,28",20,"3,80",23,"1,42",3
3986923,AGMI,F5974,,,"3,97",14,"-0,37",7,"-0,03",17,"0,16",17,"-1,11",34,"-1,19",9,"-1,72",9,"-0,96",21,"-2,53",24,"-2,39",23,"0,44",24,"1,26",6
4529304,AGMI,F7561,,,"3,97",5,"-0,07",3,"0,10",5,"0,20",5,"-0,85",27,"0,50",5,"0,75",5,"1,16",6,"2,04",6,"0,75",8,"2,21",8,"0,62",3
4526956,AGMI,F8500,,,"3,97",9,"-0,12",2,"0,02",5,"0,00",5,"-0,44",28,"1,50",5,"2,12",5,"0,29",6,"0,65",6,"6,77",21,"2,53",24,"3,51",3
4526991,AGMI,F9318,,,"3,97",10,"-0,22",2,"-0,04",24,"-0,09",29,"1,81",27,"-0,16",5,"-0,05",5,"0,16",6,"0,32",6,"2,52",21,"5,00",24,"0,79",3
4528022,AGMI,G464,,,"3,97",9,"-0,20",2,"-0,38",24,"-0,23",26,"-0,12",27,"1,04",4,"1,40",4,"1,60",6,"2,60",6,"-2,99",21,"1,97",21,"3,99",3
2211305,AGMI,D9588,,,"3,97",19,"-0,53",10,"-0,16",32,"-0,16",35,"-0,15",19,"0,27",15,"0,29",15,"0,99",23,"2,18",25,"0,70",30,"3,07",32,"0,49",10
2632606,AGMI,E3271,,,"3,97",16,"-0,69",7,"-0,12",17,"-0,15",18,"-0,28",35,"0,26",11,"0,63",11,"0,07",21,"-0,73",21,"-6,46",24,"-7,07",25,"4,70",8
2804401,AGMI,E4050,,,"3,97",12,"0,12",3,"0,32",25,"0,79",30,"-1,72",28,"0,15",5,"0,28",5,"1,02",14,"1,85",15,"5,99",21,"5,64",23,"1,94",3
2802093,AGMI,E4060,,,"3,97",20,"-0,64",12,"0,53",33,"0,68",36,"0,19",35,"0,21",16,"0,30",16,"-0,88",24,"-2,00",26,"-0,92",31,"2,44",33,"1,91",12
2802624,AGMI,E5167,,,"3,97",19,"-0,17",8,"0,05",31,"0,10",35,"-0,62",35,"2,44",12,"3,32",12,"-1,52",23,"-2,39",24,"-4,35",30,"-1,97",32,"6,03",8
2920591,AGMI,E7097,,,"3,97",7,,0,"0,07",1,"0,07",1,,0,"0,34",1,"0,46",1,"1,37",10,"2,11",11,"7,95",16,"9,57",19,,0
3085307,AGMI,E8699,,,"3,97",16,"-0,30",5,"0,53",30,"0,84",34,"1,22",35,"1,55",10,"2,02",10,"0,85",22,"1,33",24,"2,88",29,"5,03",31,"5,00",5
1440205,AGMI,C8908,,,"3,97",3,"-0,28",2,"0,21",2,"0,29",2,"-0,15",5,"0,74",4,"0,97",4,"1,15",4,"2,08",5,"4,61",6,"6,17",6,"1,03",2
1561750,AGMI,D910,,,"3,97",17,"-0,56",11,"-0,32",15,"-0,54",15,"0,90",21,"-0,17",15,"-0,02",15,"-1,55",23,"-3,02",24,"-1,51",25,"-1,27",25,"1,53",10
1741595,AGMI,D2707,,,"3,97",5,,0,"0,02",1,"0,02",1,"0,26",2,"0,56",1,"0,77",1,"0,62",1,"1,06",1,"13,84",14,"10,79",17,,0
1969792,AGMI,D5115,,,"3,97",12,"-0,20",3,"0,46",25,"0,56",30,"0,02",9,"0,50",6,"0,65",5,"0,70",14,"1,52",16,"9,76",21,"4,39",24,"1,73",3
1967457,AGMI,D6133,,,"3,97",18,"-0,39",9,"0,02",29,"-0,09",33,"0,59",21,"-0,41",14,"-0,58",14,"2,45",23,"2,97",24,"2,43",29,"2,54",31,"1,64",9
1561947,AGMI,D1155,,,"3,96",16,"-0,44",9,"0,08",17,"0,26",18,"-0,57",20,"1,84",14,"2,47",14,"-0,09",23,"-0,17",24,"5,40",24,"4,48",25,"2,12",9
3202267,AGMI,F1760,,,"3,96",9,"-0,33",4,"-0,12",6,"-0,11",6,"-0,41",28,"-0,02",5,"0,02",5,"0,33",13,"0,73",13,"-0,49",15,"0,94",15,"3,09",4
3664138,AGMI,F4981,,,"3,96",11,"-0,20",3,"-0,28",25,"-0,50",29,"0,15",9,"0,42",5,"0,59",5,"1,89",14,"2,74",15,"2,59",21,"1,99",23,"1,39",3
3987349,AGMI,F6621,,,"3,96",11,"-0,19",3,"0,06",6,"0,05",6,"-0,23",27,"-1,06",4,"-1,35",4,"2,77",14,"3,91",15,"3,31",20,"4,50",22,"0,59",3
4231211,AGMI,F8599,,,"3,96",9,"-0,13",3,"-0,16",25,"0,00",7,"-0,82",28,"0,17",5,"0,36",5,"1,05",15,"1,65",16,"0,58",21,"5,14",15,"0,08",3
4552779,AGMI,F8533,,,"3,96",5,"0,05",3,"0,04",5,"0,13",5,"-0,28",28,"0,99",5,"1,45",5,"1,00",6,"2,22",6,"1,71",7,"1,89",8,"2,35",3
